title,company,location,description,link
nurse,Pharmakia Group Limited,"Plymouth, South West England","
                    Pharmakia does not offer visa switch or visa sponsorship, if you DO NOT live in the UK your application will not be processed. You must live in UK and face no restriction in working full time, ideally you hold a British Passport or an Indefinite / settled status in UK.Job descriptionSimple CV application, 1-3 days to interview via Teams or Zoom or face to face…Salary: £40,328 to £45,500Nursing Home Day or Night Nurse - Experienced or Newly Qualified Nurses (Active NMC Pin)Contract type: Permanent & Full timeCare Quality Commission (CQC): Good CQC - Our client is a highly reputable nursing home with a wide range of sites across the country.Important Notice: Accepting Part time Registered Nurses & Newly Registered NursesRegistered Day or Night Nurse, Key Responsibilities May Include:Patient Evaluations: Perform regular assessments of residents' health, overseeing both physical and mental well-being.Medication Management: Dispense prescribed medications, ensuring strict adherence to dosage and schedule.Support with Daily Activities (ADLs): Offer assistance to residents in daily tasks like bathing, dressing, and maintaining mobility.Record Keeping and Documentation: Maintain precise and current patient records, documenting assessments, interventions, and treatment plans.Individualized Care Planning: Develop and revise personalized care plans based on continuous assessments.Team Collaboration in Healthcare: Work closely with physicians, therapists, and other healthcare professionals to ensure comprehensive resident care.Health Education for Residents and Families: Provide informative sessions to residents and their families on health conditions, treatment plans, and preventive measures for improved well-being.All candidates must have a valid NMC Pin and full eligibility to live and work in the UK.This role does not offer Visa Sponsorship or Visa Switch.#nurse, #registered nurse, #nmc pin, #healthcare, #clinical, #nursing home nurse, #nursing home, #elderly care, #care home, #care home nurse, #adult nurseSimple CV application, 1-3 days to interview via Teams or Zoom or face to face…Job Types: Full-time, Part-time, PermanentSalary: £40,106.00-£45,520.00 per yearExpected hours: 36 – 48 per weekSchedule:10 hour shift12 hour shift8 hour shiftDay shiftMonday to FridayNight shiftOvertimeWeekend availabilityWebsite: https://pharmakiagroup.com ",https://findajob.dwp.gov.uk/details/13941684
Nurse,Tweedmouth House Nursing Home,"Berwick-Upon-Tweed, Northumberland","
                    We are looking for a Registered Nurse who has a passion for elderly care to join our team (full or part time). Be ready to join our expanding team.                ",https://findajob.dwp.gov.uk/details/13872588
Nurse,NHS Jobs,"Oxford, OX3 9JA","
                    To provide and maintain a high standard of nursing care for patients as well as providing nursing assistance to the doctors and other members of the primary healthcare team. The duties will include all tasks normally undertaken by a Practice treatment room nurse, and in addition any roles agreed between the nurse and the doctors as appropriate, having regard to current training.                ",https://findajob.dwp.gov.uk/details/13925890
Nurse,Time Recruitment Solutions Ltd,"Skelmersdale, Lancashire, WN8 0SS","
                    Registered NurseSkelmersdale / £22.00 per hour + Paid Breaks / DaysRegistered Nurse required. Time Recruitment are currently representing a well-known general nursing facility based in Skelmersdale, in its search for a Registered Nurse; the service is 40 Beds and can offer long and short term, nursing, residential and dementia nursing care. Your role as a Registered Nurse will require you to deliver clinical excellence in palliative and dementia care; with an innovative manager in place who ensures higher than average staff nurse to patient ratio'sBenefits for the Registered Nurse role:*£22 ph + Paid Break* Financial support towards PIN registration. 1:2 Nurse to patient ratio* Opportunities for CPD including free subscription to Nursing Times Online* Comprehensive induction and commitment to ongoing learning and development - opportunities to take NVQ Level 2, classroom based courses and e-learning* 28 days holiday (inclusive of bank holidays)* Holiday purchase scheme* Contributory pension scheme* Access to a free app offering retail discounts, leisure savings and holiday and travel discounts* Employee of the month and other recognition schemes* Wellbeing Fund* Employee Assistant programme - available 24/7* We will also pay for your DBSDuties of the Registered Nurse:* Medication and associated documentation* Professional in the overall care of residents* Creating effective Care Plans and carrying out treatment plans, using good nursing technique* Working with the care team to provide excellent care and maintaining a safe, secure and tranquil atmosphere* Dementia awareness* Mental Capacity in Elderly Persons* Responding to Emergencies* Residents Rights and POVA* Safe Moving and Handling* Fire Safety* Infection Control* Health and Safety at Work* Food handling and Hygiene* Palliative CareCall Time Recruitment today and ask to speak to Amanda or alternatively apply below.Time Recruitment Solutions Ltd is acting as an Employment Agency in relation to this vacancy.                ",https://findajob.dwp.gov.uk/details/13878887
Nurses,Purosearch,"Stevenage, Home Counties, Stevenage, Hertfordshire","
                    Nurse - RGN / RMN Stevenage - commutable from Letchworth, Welwyn Garden City, Hitchin, Luton Hourly rate: Totally Negotiable - £21.00 •Well regarded care •Idyllic rural setting•Great opportunity with a caring providerI have a fantastic new position for a Nurse working in a beautiful care home in the heart of Stevenage.The home itself is medium to large sized and caters for elderly residents living with dementia and physical disabilities. It is commutable from various parts of Hertfordshire and Bedfordshire.As the Nurse, you will be reporting into the Senior staff and working amongst a large team. The care home has a great working environment, and this role would suit a nurse who is a team player. As the Nurse, you will be working alongside the other nurses, using your clinical skills and knowledge to provide optimum levels of specialised care. You will oversee day plans, adhere to health and safety, and follow CQC guidelines. Nurse Requirements:•You will need to be a RGN / RMN with an active NMC pin•You will need to have excellent clinical knowledge•You will need to have experience working in a nursing home caring for elderly residentsIf you are interested in applying for this position, please forward an up-to-date copy of your CV to j.shields@purosearch.com or contact James Shields at Purosearch on 01614411441.11 441                ",https://findajob.dwp.gov.uk/details/13970282
Nurse,Pharmakia Group Limited,"Shanklin, Isle Of Wight","
                    Pharmakia does not offer visa switch or visa sponsorship, if you DO NOT live in the UK your application will not be processed. You must live in UK and face no restriction in working full time, ideally you hold a British Passport or an Indefinite / settled status in UK.Job descriptionSimple CV application, 1-3 days to interview via Teams or Zoom or face to face…Salary: £40,328 to £45,500Nursing Home Day Nurse - Experienced or Newly Qualified Nurses (Active NMC Pin)Contract type: Permanent & Full timeCare Quality Commission (CQC): Good CQC - Our client is a highly reputable nursing home with a wide range of sites across the country.Important Notice: Accepting Part time Registered Nurses & Newly Registered NursesRegistered Day Nurse, Key Responsibilities May Include:Patient Evaluations: Perform regular assessments of residents' health, overseeing both physical and mental well-being.Medication Management: Dispense prescribed medications, ensuring strict adherence to dosage and schedule.Support with Daily Activities (ADLs): Offer assistance to residents in daily tasks like bathing, dressing, and maintaining mobility.Record Keeping and Documentation: Maintain precise and current patient records, documenting assessments, interventions, and treatment plans.Individualized Care Planning: Develop and revise personalized care plans based on continuous assessments.Team Collaboration in Healthcare: Work closely with physicians, therapists, and other healthcare professionals to ensure comprehensive resident care.Health Education for Residents and Families: Provide informative sessions to residents and their families on health conditions, treatment plans, and preventive measures for improved well-being.All candidates must have a valid NMC Pin and full eligibility to live and work in the UK.This role does not offer Visa Sponsorship or Visa Switch.#nurse, #registered nurse, #nmc pin, #healthcare, #clinical, #nursing home nurse, #nursing home, #elderly care, #care home, #care home nurse, #adult nurseSimple CV application, 1-3 days to interview via Teams or Zoom or face to face…Job Types: Full-time, Part-time, PermanentSalary: £40,106.00-£45,520.00 per yearExpected hours: 36 – 48 per weekSchedule:10 hour shift12 hour shift8 hour shiftDay shiftMonday to FridayNight shiftOvertimeWeekend availabilityWebsite: https://pharmakiagroup.com ",https://findajob.dwp.gov.uk/details/13960394
Nurse,Pharmakia Group Limited,"Ryde, Isle Of Wight","
                    Pharmakia does not offer visa switch or visa sponsorship, if you DO NOT live in the UK your application will not be processed. You must live in UK and face no restriction in working full time, ideally you hold a British Passport or an Indefinite / settled status in UK.Job descriptionSimple CV application, 1-3 days to interview via Teams or Zoom or face to face…Salary: £40,328 to £45,500Nursing Home Day Nurse - Experienced or Newly Qualified Nurses (Active NMC Pin)Contract type: Permanent & Full timeCare Quality Commission (CQC): Good CQC - Our client is a highly reputable nursing home with a wide range of sites across the country.Important Notice: Accepting Part time Registered Nurses & Newly Registered NursesRegistered Day Nurse, Key Responsibilities May Include:Patient Evaluations: Perform regular assessments of residents' health, overseeing both physical and mental well-being.Medication Management: Dispense prescribed medications, ensuring strict adherence to dosage and schedule.Support with Daily Activities (ADLs): Offer assistance to residents in daily tasks like bathing, dressing, and maintaining mobility.Record Keeping and Documentation: Maintain precise and current patient records, documenting assessments, interventions, and treatment plans.Individualized Care Planning: Develop and revise personalized care plans based on continuous assessments.Team Collaboration in Healthcare: Work closely with physicians, therapists, and other healthcare professionals to ensure comprehensive resident care.Health Education for Residents and Families: Provide informative sessions to residents and their families on health conditions, treatment plans, and preventive measures for improved well-being.All candidates must have a valid NMC Pin and full eligibility to live and work in the UK.This role does not offer Visa Sponsorship or Visa Switch.#nurse, #registered nurse, #nmc pin, #healthcare, #clinical, #nursing home nurse, #nursing home, #elderly care, #care home, #care home nurse, #adult nurseSimple CV application, 1-3 days to interview via Teams or Zoom or face to face…Job Types: Full-time, Part-time, PermanentSalary: £40,106.00-£45,520.00 per yearExpected hours: 36 – 48 per weekSchedule:10 hour shift12 hour shift8 hour shiftDay shiftMonday to FridayNight shiftOvertimeWeekend availabilityWebsite: https://pharmakiagroup.com ",https://findajob.dwp.gov.uk/details/13960393
Nurse,CS UK Recruitment Ltd,PR8 1BE,"
                    A fantastic new job opportunity has arisen for a committed Registered Nurse to work in an exceptional nursing home based in the Southport, Merseyside area. You will be working for one of UK's leading health care providersThis care home has a wide range of specialist nursing care provided at the home is of an excellent standard. This is a home where the nursing and care team have a depth of experience 'second to none'**To be considered for this position you must be qualified as a Registered Nurse with a current active NMC Pin**As a Nurse your key duties include:• Working closely with the care and management team, you will promote high standards of nursing care• Ensure all staff are supervised appropriately and the shift runs in a smooth and efficient manner• Perform all general nursing duties, following CQC and NMC guidelines, update care plans and administer safe medication• Being dependable and flexible in order to meet the needs of the resident and the homeThe following skills and experience would be preferred and beneficial for the role:• Able to work under pressure and prioritise workload • The ability to lead a team, analyse problems and propose solutions or improvements• Able to communicate effectively and to develop professional relationships• Understands and effectively uses IT and communication systems required for the role • Experience of participating in quality and clinical governance programmes• Able to show a can-do attitude alwaysThe successful Nurse will receive an excellent salary of £21.00 per hour and the annual salary is up to £48,048 per annum. We currently have permanent vacancies for both days and night shifts available. In return for your hard work and commitment you will receive the following generous benefits:**Paid Breaks**• Comprehensive induction and on-going training• Career development opportunities• Excellent work environment• Free parking on site• Free uniform• 5.6 weeks of paid annual leaveReference ID: 3355To apply for this fantastic job role, please call on 0121 638 0567 or send your CV to contact@jupiterrecruitment.co.uk                ",https://findajob.dwp.gov.uk/details/13975560
Nurse,CS UK Recruitment Ltd,PR8 1BE,"
                    A fantastic new job opportunity has arisen for a committed Registered Nurse to work in an exceptional nursing home based in the Southport, Merseyside area. You will be working for one of UK's leading health care providersThis care home has a wide range of specialist nursing care provided at the home is of an excellent standard. This is a home where the nursing and care team have a depth of experience 'second to none'**To be considered for this position you must be qualified as a Registered Nurse with a current active NMC Pin**As a Nurse your key duties include:• Working closely with the care and management team, you will promote high standards of nursing care• Ensure all staff are supervised appropriately and the shift runs in a smooth and efficient manner• Perform all general nursing duties, following CQC and NMC guidelines, update care plans and administer safe medication• Being dependable and flexible in order to meet the needs of the resident and the homeThe following skills and experience would be preferred and beneficial for the role:• Able to work under pressure and prioritise workload • The ability to lead a team, analyse problems and propose solutions or improvements• Able to communicate effectively and to develop professional relationships• Understands and effectively uses IT and communication systems required for the role • Experience of participating in quality and clinical governance programmes• Able to show a can-do attitude alwaysThe successful Nurse will receive an excellent salary of £21.00 per hour and the annual salary is up to £48,048 per annum. We currently have permanent vacancies for both days and night shifts available. In return for your hard work and commitment you will receive the following generous benefits:**Paid Breaks**• Comprehensive induction and on-going training• Career development opportunities• Excellent work environment• Free parking on site• Free uniform• 5.6 weeks of paid annual leaveReference ID: 3355To apply for this fantastic job role, please call on 0121 638 0567 or send your CV to contact@jupiterrecruitment.co.uk                ",https://findajob.dwp.gov.uk/details/13996206
DRIVER,Kabaku General Services Ltd.,"Mill Hill, North West London","
                    The role of a professional driver for a van is to drive the workers to various sites and to get materials from local stores.Clean Drivers licence required                            

                                    Proud member of the Disability Confident employer scheme
                                


Disability Confident





            About Disability Confident
        

A Disability Confident employer will generally offer an interview to any applicant that declares they have a disability and meets the minimum criteria for the job as defined by the employer. It is important to note that in certain recruitment situations such as high-volume, seasonal and high-peak times, the employer may wish to limit the overall numbers of interviews offered to both disabled people and non-disabled people. For more details please go to Disability Confident.

 ",https://findajob.dwp.gov.uk/details/14015994
Driver,Cascade Car Service Ltd,"Wimbledon, South West London","
                    We are looking for Drivers or Passenger Assistants for various SCHOOL RUNS mainly in the South West London area mainly starting with CR4, SW17, SW18, SW19, SW20, SM4, SM5, KT3, KT4, KT5 (and more soon). CASH work and We have immediate starts for the right candidates.** Please fill out the DRIVER application form at this link to proceed:http://www.cascade-cars.co.uk/driverany enquiries after filling out form, contact 02082541399                ",https://findajob.dwp.gov.uk/details/13922842
Driver,Cascade Car Service Ltd,"Morden, South West London","
                    We are looking for Drivers or Passenger Assistants for various SCHOOL RUNS in the London including Merton, Croydon, Surrey, Tower Hamlets, Epsom, Worcester Park, Staines, Haringey, Kingston, Sutton, Richmond, Wandsworth and the South West London area. You will need a *PCO/TAXI LICENCE* We have immediate starts for the right candidates.Call 02085421177 or apply on the form link---------We are also looking for passenger assistants to accompany the above who must be able to speak clear English and be willing to interact with children with Special Educational Needs. This is a Safeguarding position. ---------Documents Required:Enhanced DBS (we can provide)PassportProof of addressNational Insurance NoPassport size photoSafeguarding training (we can provide)First Aid training (we can provide)PCO Driver (for drivers only)For PCO Drivers, we are looking for reliable drivers that can transport our clients from their pickups to their respective destinations, safely and securely. You can use your own licensed vehicle or we can provide a company vehicle. You will transport clients with or without a Passenger Assistant depending on the job. ",https://findajob.dwp.gov.uk/details/13922826
Driver,Flat Fee Recruiter,"Carmarthenshire, SA14 9SF","
Our client, a dairy in the Llanelli, Neath and Ammanford area, requires a Van Driver for their wholesale and doorstep milk deliveries.Van DriverLlanelli, SA14 Full Time, Permanent Monday to Friday: 02:30am – finish (09.00am – 11.00am approx.) 35 - 40 hours per week £10.42 per hour Generous Pension 28 days Holiday, Inclusive of Bank HolidaysPlease Note: Applicants must be authorised to work in the UKOur client is a friendly and thriving dairy providing regular weekly wholesale and doorstep milk deliveries to customers in Llanelli, Neath and Ammanford.They have built up a strong customer base and are now looking for a Van Driver to ensure orders reach doorsteps quickly and efficiently.Your Responsibilities Will Include: Early morning delivery of milk products. Loading and unloading of the vehicle. Returning empty crates. Daily cleaning of vehicle (cab/deck/exterior). General maintenance of vehicle, eg. water level, tyre pressure etc. Amending any mistakes during deliveries. General tidying up in cool room and yard area.Many of their customers are schools and care homes, so you won't be negotiating many tight residential streets early morning. You may occasionally be required to perform other duties that fall outside your job title.It is important that you be flexible and able to provide cover for other rounds when required.Hours:Monday to Friday, starting 2.30am, finish 9.00am – 11.00am approx. (This is a ‘job and finish’ position). You will work between 35 and 40 hours per week.You will also be required to work one Saturday morning every five weeks, a total of 8 per year.Salary:£10.42 per hour, which will be paid monthly, covering approximately 35 - 40 hours per week work. We also provide a generous pension.Holidays:28 days inclusive of bank holidays.How to apply for the role:If you have the skills and experience required for this position, click “apply” today and check your inbox for an email providing more information on how to tailor your application and provide a cover letter or any supporting documents.You must be authorised to work in the UK. No agencies please.Other suitable skills and experience includes Milk Delivery Driver, Milkman, Milkwoman, 3.5 Tonne Driver, Delivery Driver Llanelli, Driver Jobs Llanelli, Driving roles Llanelli, Drivers Carmarthenshire, Delivery Drivers Carmarthenshire ",https://findajob.dwp.gov.uk/details/13848594
Driver,Gouldings Transport Services Ltd,"Rotherham, South Yorkshire","
                    Self Employed van driver position in Rotherham based company.Deliveries both local and nationwide. Previous experience preferred but not essential. Good communication skills and ability to follow instructions required. Vehicle supplied.Please apply only if you live in Yorkshire.                ",https://findajob.dwp.gov.uk/details/13861782
Driver,HPLC,SW6 London,"
                    Part time private hire driver (with licence) and golf caddy. About 100 days a year. 7 hour day . £200No need for golf skills- pushing a trolley not carrying a bag,Driving from SW6 to golf courses about one hour, 4 hour golf round and return to SW6Car provided                ",https://findajob.dwp.gov.uk/details/13916857
Driver,SWOOP Taxis,"Swindon, Wiltshire","
                    Self-Employed Drivers required for Swindon's fastest expanding Taxi Company.Must have held a DVLA licence for 3 years.Full training given to obtain a Private Hire badge.Please email info@swoop.co.uk for further details, and include you contact number.                ",https://findajob.dwp.gov.uk/details/14015945
Driver,Voyage Care,"Farnham, Southern, GU10 2ED","
                    Driver – Farnham - £11.12phTypical Shifts are: Daily in between the hours of 6am - 11pmJoin Voyage Care and Feel Valued, we reward your dedication with:• Enhanced evening and weekend pay at an additional 50p per hour (Ts & Cs apply)• Premium overtime rates at an additional £1 per hour (Ts & Cs apply)• Wagestream – giving you the flexibility to draw upon up to 40% of your pay, as it is earned.• Funded Blue Light Card – hundreds of discounts at high street retailers etc.• 24/7/365 doctor line for our colleagues and their families• Access to cash plans for our colleagues, which also covers their families• Enhanced retirement leave• Long service awardsWe’re on the hunt for a Driver to join us in our nursing service in Farnham. This service is a welcoming and friendly environment with a dynamic team that supports a fantastic group of people!As a Driver with us you'll be helping people to gain more independence in their daily lives, whether by ensuring the people we support are able to access meaningful activities in the community or by helping to administer a colleague transport scheme at the service. Our drivers will use the company owned vehicles to provide a collection and drop off service for our colleagues at the beginning and end of shifts. You’ll also get to work closely with our colleagues that provide support when you are providing transportation services for the people we support so that they are able to access their communities, attend appointments and take part in some fantastic activities. Our drivers will also take great care over the service vehicles by maintaining their upkeep and conducting regular health and safety checks.This is an amazing role for someone who is looking to really make a difference to the lives of others.We’re interested in our Drivers having both the right experience and the right values. This is why at this service our Drivers should have a full clean UK driving license, access to their own vehicle (to enable you to access the service), previous experience in route planning/logistics, experience in a professional driving role, and experience working in Health & Social Care. A D1 licence is desirable. Why choose us?We embrace people’s differences and encourage you to Be You, and so long as you’ve got the passion to make someone’s life better, we can give you all the skills and development opportunities you need to build a great career.We encourage our staff to Grow Together through our excellent training programme, starting at induction and following you through your career, with opportunity for progression as well as job security in a sector leading organisation.Don't hesitate to apply today and make a real difference to the lives of the people we're supporting!All applicants and subsequent job offers will be subject to satisfactory DBS checks and references. 

                                    Proud member of the Disability Confident employer scheme
                                


Disability Confident





            About Disability Confident
        

A Disability Confident employer will generally offer an interview to any applicant that declares they have a disability and meets the minimum criteria for the job as defined by the employer. It is important to note that in certain recruitment situations such as high-volume, seasonal and high-peak times, the employer may wish to limit the overall numbers of interviews offered to both disabled people and non-disabled people. For more details please go to Disability Confident.

 ",https://findajob.dwp.gov.uk/details/13875162
Driver,Osborne Appointments,DriverSTA,"
*Previous Delivery Driving Experience Required*
Monday - Friday 6am-2pmDaysResponsibilities:- Safely and efficiently operate a delivery vehicle to transport goods to designated locations- Load and unload items from the vehicle, ensuring proper handling and securing of the cargo- Plan and follow the most efficient routes for timely deliveries- Communicate with customers to confirm delivery details and address any concerns or issues- Complete necessary paperwork and maintain accurate records of deliveries- Perform routine vehicle inspections and maintenance, reporting any issues or malfunctionsExperience:- Valid driver's license with a clean driving record- Proven experience as a driver, preferably in a warehouse or delivery setting- Ability to lift heavy objects and perform physical tasks as required- Excellent communication skills to interact with customers and team members- Familiarity with local traffic laws and regulations- Basic knowledge of vehicle maintenance and troubleshootingNote: This job description is intended to provide a general overview of the position. Duties, responsibilities, and requirements may be subject to change based on organizational needs and priorities.
Job Types: Full-time, Permanent, Temporary contractContract length: 6 months
Salary: £10.42p/h
Benefits:
• Company pension
Schedule:
• Monday to Friday• Weekend availability
Experience:
• Delivery driver experience: 1 year (preferred)• Driving: 1 year (required)
Licence/Certification:
• Driving Licence (required)
Work Location: On the road
",https://findajob.dwp.gov.uk/details/13922660
Driver-,GI Group Main Account,"Edinburgh, Edinburgh, eh114xx","
Delivery Van Driver £ 13.37 per hour Location: Edinburgh Hours of work: Monday to Friday 8am to 6pm Start Date: As soon as possibleWant to work for one of the most iconic companies? Parcelforce, the most trusted and successful parcel delivery business, has an exciting opportunity for you to join their team as a multi-drop driver to assist with Christmas pressure.Flexibility on finish times, shift times may vary and weekends will also be required so please take this into consideration before applying. Van Driver Responsibilities include:* Driving a long wheel-based van/Sprinter van delivering between 35 - 40 drops per day in your first week, increasing week on week thereafter to local residential and commercial addresses.* Adhering to stand work processes at all times.* Following standards ops and workplace manuals* The depot covers all of Edinburgh EH11 area so knowledge and good driving ability is an advantage.* Following 100% to sequence the route on the PDA.Van Driver Requirements:* A full and valid Cat B Driving licence (manual licence)* Must have held driving licence for minimum of 12 months and be in current address.* We are looking for someone with a strong work ethic, flexible and happy to work hard on their own initiative.* Experience of driving a 3.5t van is preferred.* We're looking for someone with good people skills that are helpful and friendly* Previous multi-drop experience is essential.* A maximum of 6 points on your licence* You must be physically fit to be able to manually load parcels into a van (up to 30kg)* You must be able to provide various proof identity checksVan Driver Benefits:* Tea/coffee making facilities* Fantastic career progression opportunities* On-site parking* Overtime available after 38 hoursIf you're looking to work for a reputable business in a busy environment as a Van Driver with a genuine opportunity of being made permanent following a successful probation period of working for Gi Group then apply NOW.
Gi Group Holdings Recruitment Limited group of companies includes Gi Recruitment Limited, Draefern Limited, Gi Group Recruitment Ltd, INTOO (UK) Limited, Marks Sattin (UK) Limited, TACK TMI UK Limited and Grafton Professional Staffing Limited. We are committed to protecting the privacy of all of our candidates and clients. Following some recent changes to data protection laws we have updated our Privacy Policy. To view a copy and to help you understand how we collect, use and process your personal data please visit the Privacy page on our Gi Group UK website.  

                                    Proud member of the Disability Confident employer scheme
                                


Disability Confident





            About Disability Confident
        

A Disability Confident employer will generally offer an interview to any applicant that declares they have a disability and meets the minimum criteria for the job as defined by the employer. It is important to note that in certain recruitment situations such as high-volume, seasonal and high-peak times, the employer may wish to limit the overall numbers of interviews offered to both disabled people and non-disabled people. For more details please go to Disability Confident.

 ",https://findajob.dwp.gov.uk/details/13988166
Firefighter,Mitie,ASCN 1ZZ,"
                    Job Overview-We are currently recruiting for a Qualified Structural Firefighter to join Mitie Fire & Rescue Service (MFRS) at our site on Ascension Island. Ascension is a small remote Island in the South Atlantic. -The role covers Fire & Rescue duties on the Ascension Island Base (formally RAF Ascension Island), and Ascension Island Government (AIG) estate. Main Duties-To be part of the MFRS strength, reporting to the Duty Watch / Crew Manager, under the authority of the Fire Station Manager (FSM). Carrying out the day-to-day activities, to maintain a fully effective Fire & Rescue Service in order to save life and protect property, in accordance with, and in line with Mitie company standards and the compliance and regulatory requirements of Defence Fire & Rescue.-To be available at all times whilst on duty, to respond to emergency calls requiring the attendance of MFRS for Firefighting and Rescue Operations at Structural Fires, Road Traffic Incidents and / or other related emergencies.-In addition, you will undertake the maintenance, testing and inspection of all Fire Vehicles, Fire and Rescue /Ancillary Equipment and any Fire Safety Management System related infrastructure.-Assist in the provision of Fire Safety Awareness training to all Mitie Staff and contractors, HM Forces, MOD Employed Civilians and Crown Servants, as required by MFRS. What we are looking for-Trained to UK MoD (Defence Fire & Rescue) Standards or UK equivalent Fire & Rescue Service Firefighter qualification. (Acceptable qualified Firefighters from MoD/RAF, Local Authority Fire & Rescue (LAFR) Whole Time /Retained Duty System, UK Civil Aviation Authority (RFFS CAT 3 and above).-Current Operational Breathing Apparatus Wearer Assessment (opBAWA) or UK equivalent. -Well developed organisational and interpersonal skills, with the capability and confidence to take the lead and put themselves/ideas forward.-Valid Full Clean UK Driving Licence ( LGV Class C)-The ability to work as a team to support others.-Be capable of obtaining basic level Security Clearance for MoD (BPSS Security).   ",https://findajob.dwp.gov.uk/details/13870686
Wholetime Firefighter,Essex County Fire & Rescue Service,"Essex, Eastern England","
                    Job Title: Wholetime Apprentice FirefighterContract: PermanentWorking Hours: 42 hours a week*Salary: £27,178.00 rising to £36,226 when CompetentLocation: All of EssexClosing Date: 29th February 2024The Role (Role Profile)We’re recruiting wholetime firefighters to begin training in August 2024. Forget those outdated stereotypes. We’re team members, teachers, communicators, community-minded, protectors and role models – firefighting is a diverse and rewarding career on the front line, saving lives. If you want to play a key role in our communities, preventing and protecting our residents and visitors from harm and keeping Essex safe, this is the role for you.What you need to know before applying for our August 2024 squad• If you are successful, you’ll attend a non-residential 17-week training course at our Service Training Centre in Witham, Essex. The hours will be 8.30am - 5pm, Monday to Friday, starting on 27 August 2024, with induction days on either 22 or 23 August 2024.• You will not be able to take leave during this period due to the intensive requirements and safety critical nature of the training.• The working pattern after successful completion of the 17-week training course will be two days 9am-6pm followed by two nights 6pm-9am, with four days off, on a rolling pattern.Our wholetime firefighters complete a Level 3 Operational Firefighting Apprenticeship alongside their standard firefighter training. Being able to offer all of our new firefighters an apprenticeship qualification means we’re able to invest in our leaders of tomorrow. This is a nationally recognised qualification and will be a condition of the offer. For details please see: Operational Firefighter Level 3 Apprenticeship - Colchester Institute. Operational Firefighter Level 3 Apprenticeship - Colchester Institute. Further information will be provided during the application process.About youFirefighters come in all ages, shapes and sizes and we know the best teams are made up of different kinds of people, which is why we’re interested in hearing from anyone who meets our eligibility requirements. You don’t need any previous experience of firefighting, you just need to be community-minded and share our vision of making Essex a safe place to live, work and travel. We’ll give you all the training you need to become a first-class firefighter. You will live and breathe our Service values of being professional, courageous, open and honest. You will be naturally inclusive and value the contribution of all and be committed to the value of working as one team.About usECFRS is one of the largest fire and rescue services in the country, serving a county with a wide variety of risks. Essex is home to two airports, Stansted and Southend, as well as Harwich seaport, Lakeside shopping centre, power stations, docks at Tilbury and, along the Thames, several underground stations, and parts of the M25 and M11 motorways and several significant A-roads, and areas of diverse and complex risk.We have 50 fire stations across the County – 12 of which are wholetime, and we employ nearly 400 wholetime firefighters as part of an organisation of over 1400 people across operations, Service Control, and support staff.Eligibility (Person Specification)To be eligible to apply for these opportunities, you must: • Have GCSE A*-C (9-4) or Functional Skills Level 2 in Maths and English.• Hold a full manual UK Driving Licence• Be able to travel to any fire station in Essex• Eligible to work in the UK• Have a valid email address• Meet the vision criteria reference in the FAQ's Entry RequirementsHow to applyPlease apply via our recruitment portal.Assessment and selection:The assessment and selection approach will be:Stage 1Online application formStage 2Psychometric online assessments - this stage is an important part of our selection process and will help us shortlist candidates for the next stage.Stage 3If you have been shortlisted following the psychometric assessment, you will be invited to aphysical assessment day. Please go to our Firefighter fitness page for more information.Stage 4On successful completion of the assessment day, you will be invited to an interview based on our service Values, the national Code of Ethics for firefighters and the NFCC Leadership Framework.Stage 5Those of you who have demonstrated you have the values, traits, behaviours and fitness to have progressed this far will be invited to attend our Service Training Centre for a series of practical and team working activities which will form the final assessment.You will also be required to undertake a fitness validation.Our Culture and BenefitsHere at Essex County Fire and Rescue Service we are committed to prioritising and promoting the wellbeing of our employees. You can find out more about our benefits at https://www.essex-fire.gov.uk/recruitment/benefitsDisability ConfidentWe are an equal opportunities, Disability Confident, employer who welcomes applications from everyone and values diversity in our workplace. A commitment to promoting diversity and developing a work environment where all staff are treated with dignity and respect is central to our recruitment process and all applications will be considered solely on merit.This role will be subject to an Enhanced Disclosure and Barring Service (DBS) check.                             

                                    Proud member of the Disability Confident employer scheme
                                


Disability Confident





            About Disability Confident
        

A Disability Confident employer will generally offer an interview to any applicant that declares they have a disability and meets the minimum criteria for the job as defined by the employer. It is important to note that in certain recruitment situations such as high-volume, seasonal and high-peak times, the employer may wish to limit the overall numbers of interviews offered to both disabled people and non-disabled people. For more details please go to Disability Confident.

 ",https://findajob.dwp.gov.uk/details/13926933
